"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"06","80880","038","31","Gràcia","la Vila de Gràcia","123","0","20","393","221","152","12","23090","19413","3677","","","5467","02/12/2022 00:02:16"
"06","80890","038","31","Gràcia","la Vila de Gràcia","123","0","21","195","127","9","38","15008","14837","171","","","5023","02/12/2022 00:02:16"
"06","80900","037","31","Gràcia","la Vila de Gràcia","123","0","13","292","192","6","64","43885","34790","9095","","","6482","02/12/2022 00:02:16"
"06","80910","037","31","Gràcia","la Vila de Gràcia","123","0","24","789","245","332","123","55753","46072","9681","","","7848","02/12/2022 00:02:16"
"06","80921","001","28","Gràcia","Vallcarca i els Penitents","114","0","3","0","0","0","0","0","0","0","","","8512","02/12/2022 00:02:16"
"06","80922","037","31","Gràcia","la Vila de Gràcia","123","0","1","0","0","0","0","0","0","0","","","6045","02/12/2022 00:02:16"
"06","80923","001","28","Gràcia","Vallcarca i els Penitents","114","0","1","5","0","0","5","2256","2256","0","","","1637","02/12/2022 00:02:16"
"06","80930","001","28","Gràcia","Vallcarca i els Penitents","114","0","7","299","134","113","30","24446","20216","4230","","","3662","02/12/2022 00:02:16"
"06","80940","001","28","Gràcia","Vallcarca i els Penitents","114","0","1","16","1","3","10","12212","5822","6390","","","5813","02/12/2022 00:02:16"
"06","80941","001","28","Gràcia","Vallcarca i els Penitents","114","0","1","0","0","0","0","0","0","0","","","1930","02/12/2022 00:02:16"
"06","80951","002","28","Gràcia","Vallcarca i els Penitents","114","0","48","1204","759","247","110","84763","74080","10683","","","18002","02/12/2022 00:02:16"
"06","80952","002","28","Gràcia","Vallcarca i els Penitents","114","0","1","7","0","0","7","4077","3087","990","","","3068","02/12/2022 00:02:16"
"06","80960","001","28","Gràcia","Vallcarca i els Penitents","114","0","11","49","5","2","22","6295","5698","597","","","2879","02/12/2022 00:02:16"
"06","80970","001","28","Gràcia","Vallcarca i els Penitents","114","0","28","507","244","101","79","40726","35008","5718","","","9259","02/12/2022 00:02:16"
"06","80980","034","31","Gràcia","la Vila de Gràcia","122","0","19","143","81","0","26","16088","13400","2688","","","6025","02/12/2022 00:02:16"
"06","80990","034","31","Gràcia","la Vila de Gràcia","122","0","17","179","69","16","13","11403","10862","541","","","3047","02/12/2022 00:02:16"
"06","81000","034","31","Gràcia","la Vila de Gràcia","122","0","17","177","135","15","16","11663","11351","312","","","3085","02/12/2022 00:02:16"
"06","81010","034","31","Gràcia","la Vila de Gràcia","122","0","30","633","222","302","49","38342","29339","9003","","","10036","02/12/2022 00:02:16"
"06","81020","036","31","Gràcia","la Vila de Gràcia","122","0","20","210","120","39","26","21184","19638","1546","","","8019","02/12/2022 00:02:16"
"06","81030","036","31","Gràcia","la Vila de Gràcia","122","0","11","157","104","0","27","14295","14295","0","","","3180","02/12/2022 00:02:16"
"06","81040","035","31","Gràcia","la Vila de Gràcia","122","0","11","182","28","101","25","20330","16027","4303","","","8253","02/12/2022 00:02:16"
"06","81050","036","31","Gràcia","la Vila de Gràcia","122","0","22","192","82","33","39","11950","9952","1998","","","4658","02/12/2022 00:02:16"
"06","81060","036","31","Gràcia","la Vila de Gràcia","122","0","5","78","22","18","33","19998","17926","2072","","","5151","02/12/2022 00:02:16"
"06","81070","035","31","Gràcia","la Vila de Gràcia","122","0","61","838","482","166","118","62714","57331","5383","","","20674","02/12/2022 00:02:16"
"06","81080","036","31","Gràcia","la Vila de Gràcia","122","0","33","192","107","3","49","33187","29441","3746","","","15140","02/12/2022 00:02:16"
"06","81090","036","31","Gràcia","la Vila de Gràcia","122","0","15","364","177","109","40","30415","26829","3586","","","5744","02/12/2022 00:02:16"
"06","81100","036","31","Gràcia","la Vila de Gràcia","122","0","5","16","4","0","2","1476","1108","368","","","1032","02/12/2022 00:02:16"
"06","81110","021","30","Gràcia","la Salut","119","0","31","1141","434","387","276","79174","71530","7644","","","41545","02/12/2022 00:02:16"
"06","81120","020","30","Gràcia","la Salut","119","0","26","562","281","118","85","46016","42613","3403","","","8809","02/12/2022 00:02:16"
"06","81130","020","30","Gràcia","la Salut","119","0","17","302","176","97","23","19154","17507","1647","","","6016","02/12/2022 00:02:16"
"06","81140","020","30","Gràcia","la Salut","119","0","16","165","101","31","11","9666","8484","1182","","","3037","02/12/2022 00:02:16"
"06","81150","018","30","Gràcia","la Salut","119","0","16","342","96","177","5","22615","12818","9797","","","12514","02/12/2022 00:02:16"
"06","81161","018","30","Gràcia","la Salut","119","0","6","128","72","1","20","10210","10109","101","","","2600","02/12/2022 00:02:16"
"06","81162","018","30","Gràcia","la Salut","119","0","9","117","54","3","26","7146","7146","0","","","3619","02/12/2022 00:02:16"
"06","81170","021","30","Gràcia","la Salut","119","0","19","219","128","26","24","15751","15496","255","","","5096","02/12/2022 00:02:16"
"06","81180","019","30","Gràcia","la Salut","119","0","24","275","157","53","44","29502","25427","4075","","","12295","02/12/2022 00:02:16"
"06","81190","018","30","Gràcia","la Salut","119","0","20","384","206","112","52","21510","18015","3495","","","5952","02/12/2022 00:02:16"
"06","81200","019","30","Gràcia","la Salut","119","0","31","278","117","82","32","16507","14641","1866","","","6107","02/12/2022 00:02:16"
"06","81211","019","30","Gràcia","la Salut","119","0","10","223","129","79","13","12409","10629","1780","","","2696","02/12/2022 00:02:16"
"06","81212","019","30","Gràcia","la Salut","119","0","19","537","290","174","39","40172","33625","6547","","","8670","02/12/2022 00:02:16"
"06","81221","031","31","Gràcia","la Vila de Gràcia","121","0","15","96","51","8","16","7378","7142","236","","","2618","02/12/2022 00:02:16"
"06","81222","031","31","Gràcia","la Vila de Gràcia","121","0","1","0","0","0","0","0","0","0","","","405","02/12/2022 00:02:16"
"06","81230","031","31","Gràcia","la Vila de Gràcia","121","0","17","145","98","15","21","10442","10020","422","","","3294","02/12/2022 00:02:16"
"06","81240","031","31","Gràcia","la Vila de Gràcia","121","0","24","241","156","23","33","15640","15180","460","","","4690","02/12/2022 00:02:16"
"06","81250","033","31","Gràcia","la Vila de Gràcia","122","0","14","225","125","62","21","14755","13264","1491","","","3836","02/12/2022 00:02:16"
"06","81260","033","31","Gràcia","la Vila de Gràcia","122","0","17","197","109","17","35","13376","12876","500","","","3328","02/12/2022 00:02:16"
"06","81271","031","31","Gràcia","la Vila de Gràcia","121","0","19","94","51","0","19","6462","6462","0","","","2652","02/12/2022 00:02:16"
"06","81272","031","31","Gràcia","la Vila de Gràcia","121","0","1","0","0","0","0","0","0","0","","","425","02/12/2022 00:02:16"
"06","81280","031","31","Gràcia","la Vila de Gràcia","121","0","19","216","115","43","19","12180","11070","1110","","","3531","02/12/2022 00:02:16"
"06","81290","031","31","Gràcia","la Vila de Gràcia","121","0","28","224","108","42","36","16514","15564","950","","","5592","02/12/2022 00:02:16"
"06","81300","033","31","Gràcia","la Vila de Gràcia","122","0","27","270","82","120","32","16547","13542","3005","","","5736","02/12/2022 00:02:16"
"06","81310","033","31","Gràcia","la Vila de Gràcia","122","0","21","130","53","30","23","8301","7504","797","","","4207","02/12/2022 00:02:16"
"06","81320","032","31","Gràcia","la Vila de Gràcia","121","0","16","311","209","30","10","22505","21808","697","","","4291","02/12/2022 00:02:16"
"06","81330","032","31","Gràcia","la Vila de Gràcia","121","0","17","223","114","28","13","16608","16026","582","","","4220","02/12/2022 00:02:16"
"06","81340","032","31","Gràcia","la Vila de Gràcia","121","0","23","321","159","41","47","20716","19299","1417","","","5803","02/12/2022 00:02:16"
"06","81350","033","31","Gràcia","la Vila de Gràcia","122","0","16","351","197","35","42","24761","22829","1932","","","5496","02/12/2022 00:02:16"
"06","81361","033","31","Gràcia","la Vila de Gràcia","122","0","13","149","29","35","50","11839","9703","2136","","","3702","02/12/2022 00:02:16"
"06","81362","033","31","Gràcia","la Vila de Gràcia","122","0","1","0","0","0","0","0","0","0","","","1490","02/12/2022 00:02:16"
"06","81370","028","31","Gràcia","la Vila de Gràcia","121","0","22","211","133","12","13","13607","13377","230","","","4087","02/12/2022 00:02:16"
"06","81380","028","31","Gràcia","la Vila de Gràcia","121","0","15","247","121","71","32","14004","12618","1386","","","4086","02/12/2022 00:02:16"
"06","81391","028","31","Gràcia","la Vila de Gràcia","121","0","41","665","366","116","82","56409","48380","8029","","","12921","02/12/2022 00:02:16"
"06","81392","027","30","Gràcia","la Salut","120","0","13","406","157","113","56","32759","28205","4554","","","4888","02/12/2022 00:02:16"
"06","81400","026","30","Gràcia","la Salut","120","0","10","151","108","28","10","11348","10581","767","","","1806","02/12/2022 00:02:16"
"06","81410","027","30","Gràcia","la Salut","120","0","4","172","82","65","9","11507","9561","1946","","","1487","02/12/2022 00:02:16"
"06","81420","026","30","Gràcia","la Salut","120","0","2","149","65","55","29","9696","7835","1861","","","1275","02/12/2022 00:02:16"
"06","81430","026","30","Gràcia","la Salut","120","0","4","75","60","0","14","7982","7789","193","","","1118","02/12/2022 00:02:16"
"06","81440","026","30","Gràcia","la Salut","120","0","6","93","73","8","10","7627","6898","729","","","1245","02/12/2022 00:02:16"
"06","81450","026","30","Gràcia","la Salut","120","0","2","106","37","56","13","10013","8085","1928","","","1345","02/12/2022 00:02:16"
"06","81460","027","30","Gràcia","la Salut","120","0","13","416","291","90","28","36234","33792","2442","","","4975","02/12/2022 00:02:16"
"06","81470","022","30","Gràcia","la Salut","120","0","28","101","32","3","52","23419","22288","1131","","","15651","02/12/2022 00:02:16"
"06","81480","022","30","Gràcia","la Salut","120","0","13","179","57","51","41","8846","7389","1457","","","5917","02/12/2022 00:02:16"
"06","81490","022","30","Gràcia","la Salut","120","0","24","222","148","19","33","14563","11259","3304","","","5653","02/12/2022 00:02:16"
"06","81500","022","30","Gràcia","la Salut","120","0","11","96","31","21","39","12736","10153","2583","","","11076","02/12/2022 00:02:16"
"06","81510","022","30","Gràcia","la Salut","120","0","6","19","3","2","12","1361","1361","0","","","2259","02/12/2022 00:02:16"
"06","81520","022","30","Gràcia","la Salut","120","0","7","153","56","35","19","6517","5734","783","","","5682","02/12/2022 00:02:16"
"06","81530","022","30","Gràcia","la Salut","120","0","3","11","1","0","9","1439","1439","0","","","3685","02/12/2022 00:02:16"
"06","81540","022","30","Gràcia","la Salut","120","0","3","29","1","0","28","13378","12819","559","","","17465","02/12/2022 00:02:16"
"06","81550","022","30","Gràcia","la Salut","120","0","11","143","74","22","17","7152","6247","905","","","3751","02/12/2022 00:02:16"
"06","81560","022","30","Gràcia","la Salut","120","0","11","105","72","15","15","10439","10261","178","","","5200","02/12/2022 00:02:16"
"06","81570","022","30","Gràcia","la Salut","120","0","9","38","26","0","2","3088","2738","350","","","2743","02/12/2022 00:02:16"
"06","81580","022","30","Gràcia","la Salut","120","0","8","47","18","17","6","3832","3723","109","","","3879","02/12/2022 00:02:16"
"06","81590","022","30","Gràcia","la Salut","120","0","6","76","15","12","7","4505","4065","440","","","3297","02/12/2022 00:02:16"
"06","81603","004","28","Gràcia","Vallcarca i els Penitents","114","0","4","7","3","0","1","481","481","0","","","1235","02/12/2022 00:02:16"
"06","81604","??","??","Gràcia","??","??","0","29","173","118","2","45","18777","18777","0","","","212016","02/12/2022 00:02:16"
"06","81605","004","28","Gràcia","Vallcarca i els Penitents","114","0","12","25","9","7","3","1848","1848","0","","","7451","02/12/2022 00:02:16"
"06","81610","004","28","Gràcia","Vallcarca i els Penitents","114","0","8","14","3","1","1","1481","1445","36","","","11236","02/12/2022 00:02:16"
"06","81620","004","28","Gràcia","Vallcarca i els Penitents","114","0","6","10","2","0","5","846","846","0","","","9584","02/12/2022 00:02:16"
"06","81650","087","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","30","2292","961","172","1159","158773","99092","59681","","","34049","02/12/2022 00:02:16"
"06","81660","084","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","21","527","294","143","74","39608","33357","6251","","","9575","02/12/2022 00:02:16"
"06","81670","084","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","11","453","246","113","70","33877","30345","3532","","","6713","02/12/2022 00:02:16"
"06","81680","030","31","Gràcia","la Vila de Gràcia","121","0","27","213","129","2","36","18173","17690","483","","","6005","02/12/2022 00:02:16"
"06","81690","030","31","Gràcia","la Vila de Gràcia","121","0","8","43","26","0","10","3687","3687","0","","","1911","02/12/2022 00:02:16"
"06","81700","030","31","Gràcia","la Vila de Gràcia","121","0","8","120","47","35","15","6734","5690","1044","","","1674","02/12/2022 00:02:16"
"06","81710","085","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","18","680","303","287","73","39906","30395","9511","","","7662","02/12/2022 00:02:16"
"06","81720","085","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","9","156","82","44","25","23520","21593","1927","","","5488","02/12/2022 00:02:16"
"06","81730","029","31","Gràcia","la Vila de Gràcia","121","0","15","314","208","53","35","17270","15037","2233","","","4137","02/12/2022 00:02:16"
"06","81740","029","31","Gràcia","la Vila de Gràcia","121","0","15","437","178","224","22","22687","19185","3502","","","6609","02/12/2022 00:02:16"
"06","81750","085","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","11","320","171","58","38","23677","22174","1503","","","3581","02/12/2022 00:02:16"
"06","81760","085","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","12","120","93","3","15","8636","8037","599","","","2651","02/12/2022 00:02:16"
"06","81771","086","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","12","330","63","240","21","16675","11344","5331","","","4653","02/12/2022 00:02:16"
"06","81772","086","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","9","118","61","42","10","8012","6786","1226","","","2039","02/12/2022 00:02:16"
"06","81773","086","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","5","185","56","104","21","13889","10696","3193","","","2208","02/12/2022 00:02:16"
"06","81780","086","32","Gràcia","el Camp d'en Grassot i Gràcia Nova","134","0","21","570","200","183","66","40263","34626","5637","","","7230","02/12/2022 00:02:16"
"06","81791","029","31","Gràcia","la Vila de Gràcia","121","0","12","246","143","65","17","17409","16725","684","","","5227","02/12/2022 00:02:16"
"06","81792","029","31","Gràcia","la Vila de Gràcia","121","0","4","22","12","1","5","4364","4364","0","","","1918","02/12/2022 00:02:16"
"06","81800","029","31","Gràcia","la Vila de Gràcia","121","0","18","459","229","138","80","27254","21540","5714","","","7282","02/12/2022 00:02:16"
"06","81811","024","30","Gràcia","la Salut","120","0","14","414","215","124","50","34051","30734","3317","","","7192","02/12/2022 00:02:16"
"06","81812","024","30","Gràcia","la Salut","120","0","3","200","133","44","23","15288","13543","1745","","","1602","02/12/2022 00:02:16"
